Model,Experiment,bpp,ppl_wikitext2,ppl_c4,hellaswag,mathqa,openbookqa,pubmedqa,sciq,zeroshot,commonsense,average9,mmlu,average6,qat,mse,average,ppl_ptb,proxy_err,mse_normed,lambda,arc_challenge,arc_easy,boolq,piqa,winogrande,bpp_key
Llama3-8B,noLN_ql_rcnorm,2.30526970871366,9.992772102355955,13.97576904296875,,,,,,,,,,,,1.0332990470510814e-05,,,0.0348573282047125,0.066150334802492,,,,,,,2.30527
Llama3-8B,noLN_ql_rcnorm,2.675456542235154,7.84227180480957,11.19296646118164,,,,,,,,,,,,6.202102196330482e-06,,,0.0208611303839591,0.039691628579301,,,,,,,2.675457
Llama3-8B,noLN_ql_rcnorm,3.17316237034706,6.901556491851807,9.909037590026855,,,,,,,,,,,,3.08787381165542e-06,,,0.010450452059948,0.0197635212937781,,,,,,,3.173162
Llama3-8B,noLN_ql_rcnorm,3.967010296881199,6.367294788360596,9.162906646728516,,,,,,,,,,,,1.0271439959429729e-06,,,0.0034445272472761,0.0065731811440715,,,,,,,3.96701
Llama3-8B,noLN_ql_rcnorm,4.807627614587545,6.217036724090576,8.979422569274902,,,,,,,,,,,,3.1697257509758575e-07,,,0.0010892809264078,0.0020284320034988,,,,,,,4.807628
Llama3-8B,noLN_ql_rcnorm,5.965388293736256,6.18739652633667,8.932917594909668,,,,,,,,,,,,9.782216402934949e-08,,,0.000406306282522,0.0006249940313934,,,,,,,5.965388
Llama3-8B,noLN_ql_rnorm,2.294683643974937,10.276885032653809,14.215370178222656,,,,,,,,,,,,1.0348155403205027e-05,,,,0.066078051562027,,,,,,,2.294684
Llama3-8B,noLN_ql_rnorm,2.6649571764641085,7.885730743408203,11.331744194030762,,,,,,,,,,,,6.211883873610611e-06,,,,0.0396459469361266,,,,,,,2.664957
Llama3-8B,noLN_ql_rnorm,3.1629663172822733,6.942635536193848,9.975984573364258,,,,,,,,,,,,3.094398537748169e-06,,,,0.019745141972425,,,,,,,3.162966
Llama3-8B,noLN_ql_rnorm,3.956601369839448,6.368402481079102,9.182692527770996,,,,,,,,,,,,1.0295948058569593e-06,,,,0.0065687314924546,,,,,,,3.956601
Llama3-8B,noLN_ql_rnorm,4.798010339817176,6.23078203201294,8.995079040527344,,,,,,,,,,,,3.179888330685243e-07,,,,0.0020272394853796,,,,,,,4.79801
Llama3-8B,noLN_ql_rnorm,5.957907559493413,6.189393043518066,8.937548637390137,,,,,,,,,,,,9.804387801839797e-08,,,,0.0006245051352799,,,,,,,5.957908
Llama3-8B,noLN_uniform_ql1_direction_col_cnorm,2.7312201742942515,8.713839530944824,12.46176052093506,,,,,,,,,,,,5.63785270912831e-06,,,0.0231802067833736,0.036001344583033,,,,,,,2.73122
Llama3-8B,noLN_uniform_ql1_direction_col_cnorm,3.095440198022586,7.506939888000488,10.842562675476074,,,,,,,,,,,,3.401339268084878e-06,,,0.0139263356457896,0.0217219366201718,,,,,,,3.09544
Llama3-8B,noLN_uniform_ql1_direction_col_cnorm,3.584721039550809,6.887598991394043,9.88194179534912,,,,,,,,,,,,1.754527383909158e-06,,,0.0071913256787021,0.0112046721277203,,,,,,,3.584721
Llama3-8B,noLN_uniform_ql1_direction_col_cnorm,4.381809883392775,6.359782695770264,9.146428108215332,,,,,,,,,,,,5.719049299946787e-07,,,0.0023254842713608,0.0036512998657809,,,,,,,4.38181
Llama3-8B,noLN_uniform_ql1_direction_col_cnorm,5.213433913599986,6.23877477645874,9.006749153137207,,,,,,,,,,,,1.851161762254596e-07,,,0.0007623323508596,0.0011821650824948,,,,,,,5.213434
Llama3-8B,noLN_uniform_ql1_direction_col_cnorm,6.200532792852475,6.193077087402344,8.954795837402344,,,,,,,,,,,,8.778032334985002e-08,,,0.000448102847648,0.000560511461327,,,,,,,6.200533
Llama3-8B,noLN_uniform_ql1_direction_col_rnorm,2.746159130993944,9.202363014221191,13.249348640441896,,,,,,,,,,,,5.636080825360396e-06,,,0.0250388719936641,0.0359438545363865,,,,,,,2.746159
Llama3-8B,noLN_uniform_ql1_direction_col_rnorm,3.1102593892182293,7.4138102531433105,10.62808322906494,,,,,,,,,,,,3.400453764448649e-06,,,0.0151683320512217,0.0216901803404862,,,,,,,3.110259
Llama3-8B,noLN_uniform_ql1_direction_col_rnorm,3.594294834882021,6.840157508850098,9.785602569580078,,,,,,,,,,,,1.7557239743085736e-06,,,0.0078638814477796,0.0111962990318156,,,,,,,3.594295
Llama3-8B,noLN_uniform_ql1_direction_col_rnorm,4.396928832508051,6.361181259155273,9.149717330932615,,,,,,,,,,,,5.71995563145236e-07,,,0.0025588893006767,0.0036474800863988,,,,,,,4.396929
Llama3-8B,noLN_uniform_ql1_direction_col_rnorm,5.219872426814758,6.214976787567139,8.984092712402344,,,,,,,,,,,,1.8540724503980962e-07,,,0.0008351462833583,0.0011817374988123,,,,,,,5.219872
Llama3-8B,noLN_uniform_ql1_direction_col_rnorm,6.204119217796968,6.189876079559326,8.953997611999512,,,,,,,,,,,,8.798170890551742e-08,,,0.0004747897500497,0.0005601059053613,,,,,,,6.204119
Llama3-8B,noLN_uniform_ql1_direction_row_cnorm,2.72103881138266,8.665764808654785,12.421258926391602,,,,,,,,,,,,5.629723700230026e-06,,,0.0231765689157847,0.0359608190864918,,,,,,,2.721039
Llama3-8B,noLN_uniform_ql1_direction_row_cnorm,3.0857610224111287,7.573009014129639,10.946906089782717,,,,,,,,,,,,3.3981271618727665e-06,,,0.0139327678729646,0.0217073214993891,,,,,,,3.085761
Llama3-8B,noLN_uniform_ql1_direction_row_cnorm,3.5712140277806736,7.0672807693481445,10.157036781311035,,,,,,,,,,,,1.754318292748126e-06,,,0.0071866369359798,0.0112053671761835,,,,,,,3.571214
Llama3-8B,noLN_uniform_ql1_direction_row_cnorm,4.3731547660634,6.386155128479004,9.174638748168944,,,,,,,,,,,,5.715644377075201e-07,,,0.0023179390247085,0.0036499981135027,,,,,,,4.373155
Llama3-8B,noLN_uniform_ql1_direction_row_cnorm,5.1982087234697545,6.23032808303833,8.985660552978516,,,,,,,,,,,,1.850771547070418e-07,,,0.0007510205898597,0.0011821329184824,,,,,,,5.198209
Llama3-8B,noLN_uniform_ql1_direction_row_cnorm,6.187460221614934,6.184497833251953,8.928671836853027,,,,,,,,,,,,8.779556761215013e-08,,,0.0003573690798118,0.0005607665813967,,,,,,,6.18746
Llama3-8B,noLN_uniform_ql1_direction_row_rnorm,2.737969306804558,9.46019458770752,13.345145225524902,,,,,,,,,,,,5.636491279464903e-06,,,0.0251841185989698,0.0359474583278655,,,,,,,2.737969
Llama3-8B,noLN_uniform_ql1_direction_row_rnorm,3.1019375108540608,7.473233222961426,10.80442237854004,,,,,,,,,,,,3.401612107352499e-06,,,0.0152552691062218,0.0216952834798494,,,,,,,3.101938
Llama3-8B,noLN_uniform_ql1_direction_row_rnorm,3.5879147315459594,6.933522701263428,9.937573432922363,,,,,,,,,,,,1.758587414271291e-06,,,0.0078824475494911,0.0112052695985832,,,,,,,3.587915
Llama3-8B,noLN_uniform_ql1_direction_row_rnorm,4.388624011313392,6.372198581695557,9.155855178833008,,,,,,,,,,,,5.721411035850394e-07,,,0.0025539692906347,0.0036480909767591,,,,,,,4.388624
Llama3-8B,noLN_uniform_ql1_direction_row_rnorm,5.2142925652577725,6.208358287811279,8.969883918762207,,,,,,,,,,,,1.855279582849136e-07,,,0.0008240225619959,0.0011821041610844,,,,,,,5.214293
Llama3-8B,noLN_uniform_ql1_direction_row_rnorm,6.19941377454674,6.177155494689941,8.92364501953125,,,,,,,,,,,,8.783558966532111e-08,,,0.0003874836236263,0.0005596605821023,,,,,,,6.199414
Llama3-8B,nwc_data_free,2.158274119791503,14.82981300354004,19.52887344360352,,,,,,,,,,,,,,,,,,,,,,,2.158274
Llama3-8B,nwc_data_free,2.63781911922762,8.385383605957031,11.846969604492188,,,,,,,,,,,,,,,,,,,,,,,2.637819
Llama3-8B,nwc_data_free,3.004372580550038,7.372531414031982,10.540349960327148,,,,,,,,,,,,,,,,,,,,,,,3.004373
Llama3-8B,nwc_data_free,3.502678175098621,6.775069236755371,9.694951057434082,,,,,,,,,,,,,,,,,,,,,,,3.502678
Llama3-8B,nwc_data_free,4.285856784966129,6.404228687286377,9.190658569335938,,,,,,,,,,,,,,,,,,,,,,,4.285857
Llama3-8B,nwc_data_free,5.105869916482614,6.219299793243408,8.974045753479004,,,,,,,,,,,,,,,,,,,,,,,5.10587
Llama3-8B,nwc_data_free,6.170509386521119,6.155166149139404,8.909514427185059,,,,,,,,,,,,,,,,,,,,,,,6.170509
Llama3-8B,nwc_data_free,6.401246357422608,6.158701419830322,8.902277946472168,,,,,,,,,,,,,,,,,,,,,,,6.401246
Llama3-8B,nwc_hp_row_seq16,3.34822,7.735,,,,,,,,,,,,,0.01447,,,,,,,,,,,3.34822
Llama3-8B,nwc_hp_row_seq16,3.852,6.845,,,,,,,,,,,,,0.00725,,,,,,,,,,,3.852
Llama3-8B,nwc_hp_row_seq16,4.37264,6.5,,,,,,,,,,,,,0.00363,,,,,,,,,,,4.37264
Llama3-8B,nwc_hp_row_seq16,5.51448,6.215,,,,,,,,,,,,,0.00077,,,,,,,,,,,5.51448
Llama3-8B,nwc_hp_row_seq16,6.5558,6.168,,,,,,,,,,,,,0.00023,,,,,,,,,,,6.5558
Llama3-8B,ql,2.24237661020687,13.6191987991333,18.17526054382324,,,,,,,,,,,,1.0199578609943344e-05,,,,,,,,,,,2.242377
Llama3-8B,ql,2.613814057209171,8.83846664428711,12.53907585144043,,,,,,,,,,,,6.131308863425252e-06,,,,,,,,,,,2.613814
Llama3-8B,ql,3.11623332119332,7.263482093811035,10.38531494140625,,,,,,,,,,,,3.050775221506814e-06,,,,,,,,,,,3.116233
Llama3-8B,ql,3.909208780584427,6.507265567779541,9.349654197692873,,,,,,,,,,,,1.0312178187605198e-06,,,,,,,,,,,3.909209
Llama3-8B,ql,4.739987953064533,6.292906761169434,9.037774085998535,,,,,,,,,,,,3.28442213733874e-07,,,,,,,,,,,4.739988
Llama3-8B,ql,5.949138035281346,6.204991817474365,8.948458671569824,,,,,,,,,,,,7.589643768585601e-08,,,,,,,,,,,5.949138
Llama3-8B,ql_Q16_rnorm,2.289671322187552,10.548473358154297,14.40275764465332,,,,,,,,,,,,1.0584934893988528e-05,,,0.0378022525125873,0.0675874119691658,30,,,,,,2.289671
Llama3-8B,ql_Q16_rnorm,2.6627448961998406,7.97943115234375,11.401423454284668,,,,,,,,,,,,6.338646280745763e-06,,,0.0225322130744254,0.0404491442649696,50,,,,,,2.662745
Llama3-8B,ql_Q16_rnorm,3.1687608626312933,6.940251350402832,9.940352439880373,,,,,,,,,,,,3.133324569718573e-06,,,0.0111256674656812,0.0199920885822323,100,,,,,,3.168761
Llama3-8B,ql_Q16_rnorm,3.9587478805333376,6.399734973907471,9.211395263671877,,,,,,,,,,,,1.0599742355296917e-06,,,0.0038067934705655,0.0067591555735606,300,,,,,,3.958748
Llama3-8B,ql_Q16_rnorm,4.790506058587478,6.242326259613037,8.999582290649414,,,,,,,,,,,,3.42874008745049e-07,,,0.0012995140012403,0.0021858872057167,1000,,,,,,4.790506
Llama3-8B,ql_Q2,2.538739390241412,10.89942455291748,,,,,,,,,,,,,,,,,,,,,,,,2.538739
Llama3-8B,ql_Q2,2.5741370561031194,9.556230545043944,,,,,,,,,,,,,,,,,,,,,,,,2.574137
Llama3-8B,ql_Q2,3.0437481235712767,7.746792316436768,,,,,,,,,,,,,,,,,,,,,,,,3.043748
Llama3-8B,ql_Q2,3.11623332119332,7.263482093811035,,,,,,,,,,,,,,,,,,,,,,,,3.116233
Llama3-8B,ql_Q2,3.840713574049565,6.672885894775391,,,,,,,,,,,,,,,,,,,,,,,,3.840714
Llama3-8B,ql_Q2,3.961270658442608,6.511996746063232,,,,,,,,,,,,,,,,,,,,,,,,3.961271
Llama3-8B,ql_Q2,4.68621267292362,6.306001663208008,,,,,,,,,,,,,,,,,,,,,,,,4.686213
Llama3-8B,ql_Q2_rnorm,2.0986237852619243,14.57549285888672,18.55035781860352,,,,,,,,,,,,1.2638106639292128e-05,,,0.0537836956651257,0.080634296455313,30,,,,,,2.098624
Llama3-8B,ql_Q2_rnorm,2.470389106382544,9.1842622756958,12.911982536315918,,,,,,,,,,,,7.55015224473965e-06,,,0.0319152094556817,0.0481755017088009,50,,,,,,2.470389
Llama3-8B,ql_Q2_rnorm,2.7699360636850963,7.755396842956543,11.116040229797363,,,,,,,,,,,,4.993872674496913e-06,,,0.0211243295164292,0.0318435237881763,75,,,,,,2.769936
Llama3-8B,ql_Q2_rnorm,2.972115104874739,7.309619903564453,10.465767860412598,,,,,,,,,,,,3.763374681220455e-06,,,0.0158627843926037,0.0240045700327475,100,,,,,,2.972115
Llama3-8B,ql_Q2_rnorm,3.8093802436039996,6.4880876541137695,9.3045654296875,,,,,,,,,,,,1.182657824766026e-06,,,0.0049681478308879,0.0075414500458394,320,,,,,,3.80938
Llama3-8B,ql_Q2_rnorm,4.60424774655929,6.254295825958252,9.018380165100098,,,,,,,,,,,,3.911861633552573e-07,,,0.0016462481228245,0.0024943402514998,1000,,,,,,4.604248
Llama3-8B,ql_Q2_rnorm,5.846792009300911,6.169612407684326,8.925666809082031,,,,,,,,,,,,8.464157375628248e-08,,,0.0003896650141704,0.0005391980078526,10000,,,,,,5.846792
Llama3-8B,ql_Q8_rnorm,2.2525464774897466,11.060446739196776,14.883099555969238,,,,,,,,,,,,1.1038636586819122e-05,,,0.0393903345996347,0.0704815766075626,30,,,,,,2.252546
Llama3-8B,ql_Q8_rnorm,2.6248629389760585,8.164088249206543,11.541314125061035,,,,,,,,,,,,6.628801280943282e-06,,,0.0236155863089412,0.0423069525915287,50,,,,,,2.624863
Llama3-8B,ql_Q8_rnorm,3.129624255001545,7.034143924713135,10.109010696411133,,,,,,,,,,,,3.294139220681831e-06,,,0.0117944106594742,0.0210164325908408,100,,,,,,3.129624
Llama3-8B,ql_Q8_rnorm,3.9106092892873745,6.420316219329834,9.225010871887209,,,,,,,,,,,,1.1012826535662977e-06,,,0.0039060312952382,0.0070263509408575,300,,,,,,3.910609
Llama3-8B,ql_Q8_rnorm,4.736824300140142,6.244892597198486,8.998490333557129,,,,,,,,,,,,3.488819913650004e-07,,,0.0012722509666868,0.0022240368364761,1000,,,,,,4.736824
Llama3-8B,ql_cnorm,2.2898183197069626,10.447787284851074,14.408465385437012,,,,,,,,,,,,1.0267608442650663e-05,,,,,,,,,,,2.289818
Llama3-8B,ql_cnorm,2.6614077531087856,8.006245613098145,11.451031684875488,,,,,,,,,,,,6.1477196441254245e-06,,,,,,,,,,,2.661408
Llama3-8B,ql_cnorm,3.1622924253057976,6.925668239593506,9.955235481262209,,,,,,,,,,,,3.0665251461533453e-06,,,,,,,,,,,3.162292
Llama3-8B,ql_cnorm,3.953254943140424,6.408973693847656,9.207925796508787,,,,,,,,,,,,1.0294534090823286e-06,,,,,,,,,,,3.953255
Llama3-8B,ql_cnorm,4.779643503232644,6.238088607788086,8.99947452545166,,,,,,,,,,,,3.276658294095223e-07,,,,,,,,,,,4.779644
Llama3-8B,ql_cnorm,5.982053916041668,6.195812225341797,8.943400382995605,,,,,,,,,,,,7.592080455228659e-08,,,,,,,,,,,5.982054
Llama3-8B,ql_cnorm_trained,4.88338358184466,6.392029762268066,9.169530868530272,,,,,,,,,,,,3.126082753554741e-07,,,,,,,,,,,4.883384
Llama3-8B,ql_compand_ldlq128_rnorm,2.3156970143318176,8.980916976928711,12.60341739654541,,,,,,,,,,,,1.1892199518743933e-05,,,,,,,,,,,2.315697
Llama3-8B,ql_compand_ldlq128_rnorm,4.84006245749501,6.222814559936523,8.978134155273438,,,,,,,,,,,,5.023994388372225e-07,,,,,,,,,,,4.840062
Llama3-8B,ql_compand_ldlq128_rnorm(trained_rnormed),2.313465913327841,9.045841217041016,12.596165657043455,,,,,,,,,,,,1.249075768054826e-05,,,,,,,,,,,2.313466
Llama3-8B,ql_compand_ldlq128_rnorm_fix_s,2.327184605053984,8.995851516723633,12.472987174987791,,,,,,,,,,,,1.18625375704959e-05,,,,,,,,,,,2.327185
Llama3-8B,ql_gaussian_rnorm,2.677361206509746,8.043600082397461,11.50064468383789,,,,,,,,,,,,,,,,,,,,,,,2.677361
Llama3-8B,ql_gaussian_rnorm,3.1789037260011983,7.252507209777832,10.396976470947266,,,,,,,,,,,,,,,,,,,,,,,3.178904
Llama3-8B,ql_gaussian_rnorm,3.967653952109126,7.247601509094238,10.321109771728516,,,,,,,,,,,,,,,,,,,,,,,3.967654
Llama3-8B,ql_gaussian_rnorm,4.785810677477946,6.80925178527832,9.727402687072754,,,,,,,,,,,,,,,,,,,,,,,4.785811
Llama3-8B,ql_gaussian_rnorm,5.639273710548878,42707.890625,37038.859375,,,,,,,,,,,,,,,,,,,,,,,5.639274
Llama3-8B,ql_gaussian_rnorm,6.018088862299919,6.893710613250732,9.819385528564451,,,,,,,,,,,,,,,,,,,,,,,6.018089
Llama3-8B,ql_ldlq128_lnorm,2.288458799226926,9.277419090270996,12.84113311767578,,,,,,0.6763499815196512,0.3566764119532069,,0.4952285999145421,,,,,,,,,,,,,,2.288459
Llama3-8B,ql_ldlq128_lnorm,2.6562217016919303,7.682755947113037,10.906271934509276,,,,,,0.7069116110642927,0.4100938877108486,,0.5584674547785216,,,,,,,,,,,,,,2.656222
Llama3-8B,ql_ldlq128_lnorm,3.154435265236176,6.795231819152832,9.793535232543944,,,,,,0.7215938036460118,0.6496138314429677,,0.5914399658168352,,,,,,,,,,,,,,3.154435
Llama3-8B,ql_ldlq128_lnorm,3.943854935180682,6.356173515319824,9.1420259475708,,,,,,0.7325763588800408,0.6816874459194406,,0.6115225751317476,,,,,,,,,,,,,,3.943855
Llama3-8B,ql_ldlq128_lnorm,4.770273910118983,6.2081379890441895,8.963433265686035,,,,,,0.72842275853211,0.6986029489654494,,0.6204244409628258,,,,,,,,,,,,,,4.770274
Llama3-8B,ql_ldlq128_lnorm,5.974812656927568,6.15230655670166,8.902522087097168,,,,,,0.7272340754513825,0.7096803256218358,,0.6196410767696909,,,,,,,,,,,,,,5.974813
Llama3-8B,ql_ldlq128_normalization_search,2.301706463814928,8.92016887664795,12.387969017028809,0.5269866560446126,,,,,0.6905771743831296,0.6633120879933768,,0.5009970089730807,,,1.1893525056987203e-05,,,0.0236369067619567,0.0759529075809181,30.0,0.4300341296928328,0.7537878787878788,0.7932721712538227,0.763873775843308,0.7119179163378059,2.301706
Llama3-8B,ql_ldlq128_normalization_search,2.6694563810641947,7.497409820556641,10.728378295898438,0.563931487751444,,,,,0.7100191103673298,0.6856711732646822,,0.569220908702464,,,7.173683959885798e-06,,,0.0141191083243289,0.0457604053618314,50.0,0.4633105802047781,0.7874579124579124,0.8155963302752294,0.7812840043525572,0.7024467245461721,2.669456
Llama3-8B,ql_ldlq128_normalization_search,3.1681880693023023,6.746424674987793,9.702838897705078,0.5882294363672576,,,,,0.72785829533225,0.7045868188380847,,0.5980629539951574,,,3.604684537049908e-06,,,0.0070517333715218,0.0229755251930328,100.0,0.5034129692832765,0.7984006734006734,0.8165137614678899,0.7774755168661589,0.7434885556432518,3.168188
Llama3-8B,ql_ldlq128_normalization_search,3.957465906125994,6.345240592956543,9.11689281463623,0.599681338378809,,,,,0.7311505134104008,0.7092389842384689,,0.6188577125765561,,,1.2176184111064496e-06,,,0.0023717195065111,0.0077457284698119,300.0,0.5042662116040956,0.7984006734006734,0.8238532110091743,0.7889009793253536,0.7403314917127072,3.957466
Llama3-8B,ql_ldlq128_normalization_search,4.782524411781476,6.2051920890808105,8.95837688446045,0.6037641904003187,,,,,0.7325219794872224,0.7110623479727386,,0.6217775245691497,,,3.9305462414732733e-07,,,0.0007661940023605,0.0024888038057654,1000.0,0.5127986348122867,0.8038720538720538,0.8192660550458716,0.7910772578890098,0.7355958958168903,4.782524
Llama3-8B,ql_ldlq128_normalization_search,5.984905093621749,6.153846263885498,8.901396751403809,0.6046604262099183,,,,,0.7355493788831328,0.7137345534375971,,0.623059393248825,,,9.542664276936013e-08,,,0.0001872654541037,0.0005947638511105,10000.0,0.5187713310580204,0.8076599326599326,0.8238532110091743,0.7910772578890098,0.7363851617995264,5.984905
Llama3-8B,ql_ldlq128_normalization_search_ft,2.3016226704304037,8.373953819274902,11.73557472229004,0.5340569607647879,,,,,0.6879309559299325,0.662285290069075,,0.5208659735080473,,,1.1900731354084716e-05,,,0.0235756310904824,0.0759518396136207,30,0.4138225255972696,0.7432659932659933,0.8064220183486238,0.7665941240478781,0.7095501183898973,2.301623
Llama3-8B,ql_ldlq128_normalization_search_ft,2.6695481051619234,7.293126106262207,10.43974781036377,0.5619398526190001,,,,,0.7000491190141332,0.6770309079482777,,0.5680102549494374,,,7.176707223029903e-06,,,0.0140939450783272,0.0457593909881185,50,0.4488054607508532,0.7794612794612794,0.7819571865443425,0.7725788900979326,0.7174427782162589,2.669548
Llama3-8B,ql_ldlq128_normalization_search_ft,3.1681895572692156,6.67612361907959,9.594979286193848,0.586337382991436,,,,,0.7288932243189763,0.7051339174310529,,0.602122204814129,,,3.605516363691663e-06,,,0.0070450573201534,0.0229753480827919,100,0.4957337883959044,0.7992424242424242,0.8146788990825689,0.7905331882480957,0.744277821625888,3.16819
Llama3-8B,ql_ldlq128_normalization_search_ft,3.9575423869089437,6.325160026550293,9.08775806427002,0.5961959768970324,,,,,0.7307555805145951,0.708328979911668,,0.6155106110240707,,,1.217659855356191e-06,,,0.0023708359127567,0.007745624196944,300,0.5068259385665529,0.8072390572390572,0.8143730886850153,0.7905331882480957,0.7348066298342542,3.957542
Llama3-8B,ql_ldlq128_normalization_search_ft,4.782523879351524,6.193270683288574,8.946392059326172,0.5995817566221868,,,,,0.7307676540521448,0.7089033378138185,,0.6181455633100698,,,3.93054748389824e-07,,,0.0007660960460214,0.0024887723463437,1000,0.5025597269624573,0.8013468013468014,0.8125382262996942,0.7970620239390642,0.7403314917127072,4.782524
Llama3-8B,ql_ldlq128_normalization_search_ft,5.984833965794398,6.1507415771484375,8.898004531860352,0.602370045807608,,,,,0.7288337787591714,0.7077564899339109,,0.6208517305227176,,,9.542813715944189e-08,,,0.0001872653998041,0.0005947608127686,10000,0.5025597269624573,0.8005050505050505,0.8159021406727829,0.794341675734494,0.7308602999210734,5.984834
Llama3-8B,ql_ldlq128_normalization_search_ft_calib_seed_5,2.3017034239780445,7.833700180053711,11.078802108764648,0.5324636526588329,,,,,0.6885279888668415,0.6625172661655068,,0.4874661729098419,,,1.1900893927355802e-05,,,0.0235786304622576,0.0759531465188886,30,0.4206484641638225,0.7487373737373737,0.7972477064220184,0.7704026115342764,0.7056037884767167,2.301703
Llama3-8B,ql_ldlq128_normalization_search_ft_calib_seed_5,2.669545951084449,6.819311141967773,9.869867324829102,0.5637323242381995,,,,,0.7068387190860428,0.6829876532780689,,0.5697194131890044,,,7.176699375905243e-06,,,0.0140952420490845,0.0457594538031396,50,0.454778156996587,0.7824074074074074,0.8009174311926606,0.7731229597388466,0.7229676400947119,2.669546
Llama3-8B,ql_ldlq128_normalization_search_ft_calib_seed_5,3.1681863989394445,6.248723983764648,9.112909317016602,0.5845449113722366,,,,,0.7244126347380877,0.7011013475104458,,0.6014100555476428,,,3.605552352134658e-06,,,0.0070451725929225,0.0229756566158567,100,0.4829351535836177,0.805976430976431,0.8051987767584098,0.7899891186071817,0.7379636937647988,3.168186
Llama3-8B,ql_ldlq128_normalization_search_ft_calib_seed_5,3.9575617979638853,5.922245979309082,8.598493576049805,0.5976897032463653,,,,,0.7289408852311998,0.7070656882337274,,0.6170773394103404,,,1.2177393631753229e-06,,,0.0023708702108251,0.0077456318075956,300,0.5042662116040956,0.7958754208754208,0.8146788990825689,0.7927094668117519,0.7371744277821626,3.957562
Llama3-8B,ql_ldlq128_normalization_search_ft_calib_seed_5,4.782524402898091,5.802325248718262,8.408153533935547,0.5998805018920533,,,,,0.7291581262290032,0.7076118555061782,,0.6190713573565019,,,3.930521639614263e-07,,,0.0007660926512106,0.0024887328552442,1000,0.4991467576791809,0.8009259259259259,0.808868501529052,0.7965179542981502,0.7403314917127072,4.782524
Llama3-8B,ql_ldlq128_normalization_search_ft_calib_seed_5,5.984905424026342,5.765789985656738,8.340614318847656,0.6017725552678749,,,,,0.7291845784613249,0.7079492412624165,,0.6212078051559606,,,9.543042318978129e-08,,,0.0001872659398957,0.0005947866175119,10000,0.5042662116040956,0.8009259259259259,0.8149847094801224,0.794885745375408,0.7308602999210734,5.984905
Llama3-8B,ql_ldlq128_normalization_search_ft_calib_seed_7,2.3017962758357706,8.38495922088623,11.74197769165039,0.5339573790081658,,,,,0.6822720928787118,0.6575529739002874,,0.5095428001709158,,,1.1901876537998226e-05,,,0.0235775430723411,0.0759528261931756,30,0.409556313993174,0.7365319865319865,0.7993883792048929,0.7665941240478781,0.6992896606156275,2.301796
